EmployeeID,Age,Department,YearsExperience,PerformanceScore,MonthlySalary,TrainingHours,PromotionLast5Years
2317,28,Marketing,31,3,10580,116,Yes
2318,21,Operations,23,1,9416,9,Yes
2319,25,Marketing,11,4,7640,98,Yes
2320,23,HR,30,1,8733,67,Yes
2321,21,Finance,18,3,13862,56,Yes
2322,24,Finance,28,2,8618,118,Yes
2323,55,Operations,20,1,7813,43,Yes
2324,52,Operations,25,2,14260,72,Yes
2325,54,HR,27,5,5537,74,Yes
2326,45,Marketing,16,3,6174,106,No
2327,30,Finance,8,1,10974,47,No
2328,41,Marketing,20,5,13829,76,No
2329,59,HR,33,5,5222,26,Yes
2330,47,Finance,10,2,11021,29,Yes
2331,47,Finance,19,4,3051,45,No
2332,22,IT,15,4,5344,102,Yes
2333,33,HR,28,4,13414,11,Yes
2334,29,HR,0,4,8064,119,No
2335,56,IT,17,3,9486,59,Yes
2336,42,Marketing,21,1,8830,18,No
2337,46,IT,7,1,7695,103,No
2338,32,HR,6,3,7266,67,Yes
2339,37,Marketing,24,2,14300,53,Yes
2340,34,Finance,29,1,4658,112,Yes
2341,34,IT,33,5,10368,33,No
2342,54,Marketing,10,1,8183,86,Yes
2343,40,Marketing,14,3,14749,117,Yes
2344,31,Marketing,34,2,12078,108,Yes
2345,36,IT,22,1,14245,89,No
2346,51,Finance,20,3,13994,116,Yes
2347,26,Marketing,27,5,13389,6,Yes
2348,39,IT,12,4,8621,81,No
2349,57,HR,33,5,7010,41,Yes
2350,24,IT,5,5,3635,67,Yes
2351,24,IT,3,2,14206,52,No
2352,40,IT,4,1,9421,7,Yes
2353,30,Marketing,5,4,13274,21,Yes
2354,44,IT,20,3,3174,117,Yes
2355,55,HR,27,4,12248,116,No
2356,46,Marketing,2,1,12940,25,No
2357,57,HR,22,2,13954,76,No
2358,58,Operations,7,1,14660,62,No
2359,41,IT,18,3,13493,45,Yes
2360,59,Marketing,10,4,11759,116,No
2361,41,Marketing,9,5,9156,80,Yes
2362,30,IT,27,1,12975,43,Yes
2363,58,Finance,19,2,10707,61,Yes
2364,24,Finance,27,2,10009,35,Yes
2365,40,HR,28,4,5143,40,No
2366,37,IT,7,5,9999,110,Yes
2367,27,IT,18,3,13432,78,No
2368,24,Operations,20,5,13750,81,No
2369,49,Finance,17,4,4474,26,No
2370,34,Finance,8,5,8244,69,Yes
2371,23,IT,3,4,10248,97,No
2372,44,HR,24,5,7102,40,Yes
2373,57,IT,33,1,3329,4,Yes
2374,36,HR,8,2,5673,56,No
2375,24,Finance,8,4,7622,75,Yes
2376,44,Operations,17,4,8232,28,No
2377,54,Marketing,10,2,9583,100,Yes
2378,50,Finance,12,3,3889,11,Yes
2379,38,HR,8,4,11021,24,Yes
2380,39,IT,15,1,11953,110,Yes
2381,51,Finance,3,5,12215,33,No
2382,39,Operations,33,1,4680,74,No
2383,39,HR,6,4,8951,86,No
2384,42,IT,14,3,14448,23,Yes
2385,44,Marketing,10,4,12253,114,Yes
2386,32,HR,31,3,9866,112,Yes
2387,50,IT,26,2,12095,81,No
2388,58,Marketing,29,5,3133,62,No
2389,51,IT,16,1,9064,62,No
2390,56,Marketing,18,3,4125,9,No
2391,39,Marketing,6,1,13156,4,No
2392,56,Marketing,20,2,5039,94,Yes
2393,50,IT,27,4,7188,88,No
2394,53,Marketing,2,3,5849,52,Yes
2395,38,HR,13,5,14403,80,No
2396,48,Operations,1,3,6366,27,Yes
2397,31,Operations,28,4,5911,64,Yes
2398,53,Marketing,17,4,5591,44,No
2399,37,Operations,23,5,7283,65,Yes
2400,26,Operations,11,5,13375,48,Yes
2401,24,Marketing,31,2,7261,110,Yes
2402,40,Marketing,17,1,14740,39,Yes
2403,47,HR,12,3,10134,65,Yes
2404,35,Finance,3,2,3244,90,Yes
2405,26,IT,22,1,8128,7,Yes
2406,34,Marketing,9,2,12371,26,Yes
2407,31,Marketing,4,5,7925,100,Yes
2408,59,Operations,13,5,9831,16,No
2409,29,HR,33,4,4778,67,No
2410,46,Operations,27,3,9310,43,Yes
2411,36,Marketing,7,3,13727,113,No
2412,25,Marketing,15,3,11628,101,Yes
2413,30,Operations,30,2,13462,30,No
2414,23,Marketing,6,2,9334,4,No
2415,33,Finance,2,3,8906,59,No
2416,50,IT,28,4,13016,88,No
2417,26,IT,3,1,11985,91,No
2418,37,IT,8,2,12472,18,Yes
2419,39,Finance,16,3,12930,100,Yes
2420,55,Marketing,19,5,11641,41,Yes
2421,46,Operations,13,2,10668,22,Yes
2422,25,HR,28,1,4954,114,Yes
2423,49,Marketing,12,2,11806,99,Yes
2424,57,Finance,16,1,10393,108,No
2425,40,Finance,3,1,11930,76,Yes
2426,41,IT,19,2,4631,16,Yes
2427,30,Marketing,10,1,8036,113,No
2428,25,IT,21,2,6665,114,No
2429,56,HR,7,2,11260,93,No
2430,26,IT,27,4,13066,57,No
2431,46,HR,29,5,9874,118,Yes
2432,24,Finance,32,1,3869,86,Yes
2433,59,IT,32,2,12585,48,No
2434,59,IT,26,1,14662,2,Yes
2435,55,Operations,19,2,6191,76,Yes
2436,21,Finance,32,2,6119,95,Yes
2437,44,Operations,24,2,5115,44,No
2438,56,HR,18,5,10252,34,No
2439,26,HR,20,1,3376,1,No
2440,51,Finance,32,5,13515,46,Yes
2441,40,HR,2,5,14007,2,No
2442,44,Finance,13,5,4941,117,No
2443,45,HR,14,5,3204,111,No
2444,56,Marketing,32,4,11936,28,Yes
2445,41,IT,21,1,14328,73,No
2446,50,Marketing,0,1,10054,19,No
2447,44,Finance,30,2,8948,33,Yes
2448,50,Finance,34,1,10246,78,Yes
2449,42,Marketing,19,5,12741,39,Yes
2450,48,IT,31,3,7420,108,Yes
2451,27,IT,11,1,5425,64,Yes
2452,55,Operations,15,3,14056,89,No
2453,48,HR,7,4,6973,62,No
2454,34,Operations,13,2,3670,55,No
2455,30,IT,17,2,6417,31,Yes
2456,36,Marketing,29,2,6065,65,Yes
2457,36,HR,32,4,4727,95,Yes
2458,51,Marketing,33,5,8976,40,Yes
2459,45,Operations,33,3,7026,28,Yes
2460,33,Finance,6,1,10862,115,No
2461,26,Marketing,5,5,14124,83,No
2462,29,Operations,5,2,9064,86,No
2463,56,Operations,21,2,6814,50,Yes
2464,40,Operations,7,5,4703,11,No
2465,38,Finance,14,3,14278,43,Yes
2466,41,Finance,25,5,10621,9,Yes
2467,24,Finance,2,4,14456,82,No
2468,53,HR,9,2,10430,115,Yes
2469,47,Finance,2,3,7541,73,No
2470,27,Finance,29,1,3053,82,Yes
2471,26,Finance,21,2,3691,89,Yes
2472,35,Marketing,2,5,9066,87,No
2473,38,Finance,0,3,11448,8,Yes
2474,52,HR,32,2,6432,28,No
2475,31,Operations,18,1,3833,28,No
2476,40,Marketing,33,1,13721,100,No
2477,44,IT,30,5,8794,91,No
2478,35,Finance,23,4,14088,60,No
2479,27,Operations,11,5,12353,63,No
2480,41,Operations,12,3,6522,2,No
2481,46,Marketing,15,5,11664,86,No
2482,34,IT,15,3,8860,114,No
2483,57,HR,19,4,5026,117,Yes
2484,41,Operations,26,5,12829,3,Yes
2485,38,Operations,12,1,6548,54,Yes
2486,25,Operations,3,3,13432,13,No
2487,23,Operations,31,3,13546,101,Yes
2488,43,Marketing,33,1,3905,76,Yes
2489,46,IT,16,5,9364,27,Yes
2490,57,Operations,23,4,4183,62,No
2491,44,HR,28,2,13411,38,Yes
2492,39,HR,27,5,14836,107,No
2493,45,Finance,21,5,4088,63,Yes
2494,41,Operations,27,3,4192,59,No
2495,32,Operations,24,3,5128,19,No
2496,53,Operations,2,4,8387,27,Yes
2497,24,Operations,12,4,6451,95,No
2498,27,Operations,30,4,3331,13,No
2499,42,HR,12,1,12403,76,Yes
2500,53,IT,17,2,4048,74,Yes
2501,37,IT,33,2,5275,101,No
2502,44,Finance,16,4,8237,57,No
2503,54,HR,20,3,9385,38,Yes
2504,48,Operations,18,2,4634,105,No
2505,59,IT,11,5,14797,119,Yes
2506,42,Marketing,27,1,10648,57,No
2507,37,Marketing,10,3,3502,14,No
2508,54,Marketing,27,1,6569,72,Yes
2509,26,Operations,34,5,12271,2,Yes
2510,26,Operations,14,2,10316,4,No
2511,54,Finance,15,1,12526,91,No
2512,21,Finance,6,1,7647,41,Yes
2513,30,Finance,2,1,7018,14,No
2514,41,Marketing,30,5,7216,2,Yes
2515,25,Operations,11,3,8891,116,Yes
2516,22,Marketing,7,3,13265,113,Yes
2517,42,Finance,24,5,8231,34,Yes
2518,22,Operations,34,1,11214,6,Yes
2519,30,HR,11,1,10848,93,Yes
2520,54,IT,20,4,13041,23,No
2521,36,IT,25,2,10431,116,Yes
2522,59,Finance,1,2,13355,30,No
2523,42,Marketing,13,3,3479,77,No
2524,32,HR,3,5,5354,79,Yes
2525,44,Operations,16,1,13940,114,Yes
2526,58,Marketing,4,2,13731,3,No
2527,30,Finance,23,5,7864,2,No
2528,55,Marketing,6,5,4143,98,Yes
2529,52,Finance,22,1,5333,8,No
2530,27,IT,16,5,8083,67,No
2531,41,IT,11,2,10952,117,Yes
2532,40,Marketing,10,4,10574,82,Yes
2533,46,HR,10,2,8271,87,No
2534,24,Operations,33,4,5645,59,No
2535,42,Finance,28,5,8444,10,Yes
2536,35,Operations,26,2,9067,78,Yes
2537,41,IT,21,1,3838,35,Yes
2538,35,HR,1,5,10413,94,No
2539,42,HR,29,1,13041,71,No
2540,48,Operations,6,4,11191,1,Yes
2541,34,IT,11,3,14578,49,No
2542,47,Operations,2,3,8035,2,No
2543,48,Marketing,16,4,14044,66,No
2544,46,HR,31,3,5209,84,Yes
2545,22,HR,7,5,12584,114,No
2546,45,Marketing,22,5,14448,61,Yes
2547,23,IT,29,2,8048,75,No
2548,28,HR,14,5,4959,119,Yes
2549,53,Finance,9,3,3275,13,Yes
2550,55,Finance,14,1,7624,22,Yes
2551,26,IT,29,2,12651,76,No
2552,59,Marketing,25,1,14523,15,Yes
2553,43,Operations,13,3,12150,80,No
2554,45,IT,2,1,4841,117,No
2555,39,Operations,25,3,7145,17,No
2556,25,IT,13,5,8675,12,No
2557,31,Finance,30,2,10057,55,No
2558,32,Marketing,13,4,11181,89,Yes
2559,30,Finance,9,3,14569,44,Yes
2560,28,Marketing,8,5,13716,39,No
2561,44,Operations,17,1,3487,102,Yes
2562,48,IT,11,5,5127,30,No
2563,56,HR,2,1,8405,103,Yes
2564,57,HR,17,1,9704,80,No
2565,41,Marketing,6,1,10265,31,Yes
2566,28,Marketing,30,1,8597,119,No
2567,29,Finance,0,2,4940,0,No
2568,35,HR,30,1,13645,34,Yes
2569,38,Finance,12,2,14989,35,No
2570,40,Operations,28,4,10735,82,Yes
2571,26,HR,2,2,7350,91,Yes
2572,32,Operations,28,1,3959,65,Yes
2573,22,IT,34,4,9630,28,Yes
2574,27,Finance,14,5,8792,42,No
2575,36,Marketing,20,2,5563,28,No
2576,23,HR,18,5,3463,42,No
2577,23,Finance,27,4,13128,18,No
2578,47,Marketing,3,2,10671,63,No
2579,58,IT,12,1,11207,91,Yes
2580,53,HR,14,2,3918,97,Yes
2581,48,Operations,31,1,9087,30,No
2582,21,IT,2,3,4613,100,No
2583,28,Marketing,29,2,12014,18,Yes
2584,57,HR,19,2,5120,95,No
2585,52,HR,1,5,6391,28,No
2586,57,IT,24,5,13158,72,Yes
2587,24,HR,10,4,4881,6,No
2588,50,Marketing,0,1,11931,57,Yes
2589,26,IT,9,5,10362,75,Yes
2590,39,Operations,16,4,8001,59,Yes
2591,52,IT,29,1,14258,50,No
2592,29,IT,34,1,10256,94,No
2593,32,Operations,18,1,6843,81,No
2594,31,Marketing,33,3,11989,91,No
2595,36,Finance,31,1,9129,49,Yes
2596,21,Finance,11,4,6210,20,No
2597,41,Operations,16,1,12778,8,No
2598,50,Marketing,5,1,14922,33,No
2599,33,HR,12,4,12969,33,Yes
2600,54,Operations,21,2,8516,46,Yes
2601,24,Finance,10,1,5531,23,Yes
2602,48,Marketing,6,4,13626,79,Yes
2603,58,IT,20,5,8487,27,No
2604,51,Marketing,0,4,7553,45,Yes
2605,47,Marketing,29,3,13661,50,Yes
2606,25,Finance,18,5,5279,110,No
2607,45,Finance,28,2,12559,98,Yes
2608,23,HR,34,2,13959,5,Yes
2609,53,HR,19,4,10305,101,No
2610,24,Operations,0,4,12589,62,Yes
2611,45,IT,22,1,8556,117,No
2612,40,HR,30,1,3154,52,Yes
2613,54,Finance,34,3,14378,63,No
2614,46,Marketing,21,1,12307,51,No
2615,25,Operations,6,4,6665,59,No
2616,55,HR,32,4,14788,40,Yes
2617,48,Marketing,6,1,9727,10,No
2618,49,Marketing,26,3,4114,3,No
2619,29,HR,1,4,3699,13,Yes
2620,58,IT,16,3,10565,12,No
2621,26,IT,0,4,9955,14,No
2622,39,Operations,29,3,10109,112,No
2623,31,IT,21,3,11787,7,No
2624,22,Operations,27,3,4013,106,Yes
2625,29,Finance,32,1,11731,87,No
2626,41,HR,25,2,3011,10,No
2627,44,Marketing,34,3,13135,111,No
2628,54,Operations,10,3,10474,98,Yes
2629,42,IT,6,4,7459,88,Yes
2630,23,Operations,27,2,3661,22,No
2631,32,Operations,24,4,7633,110,No
2632,48,IT,30,4,10381,108,Yes
2633,50,IT,2,3,8574,6,No
2634,46,HR,32,5,12614,68,Yes
2635,41,Marketing,33,2,8871,31,No
2636,48,HR,20,4,12437,91,Yes
2637,46,HR,18,5,3579,43,No
2638,53,IT,20,5,11453,2,No
2639,41,IT,13,4,3495,93,Yes
2640,55,Marketing,9,3,7225,43,No
2641,54,Operations,6,1,8934,68,Yes
2642,38,HR,28,4,5136,50,No
2643,31,Marketing,7,3,8063,60,No
2644,43,HR,12,2,8451,50,Yes
2645,42,Operations,18,3,11821,32,Yes
2646,37,HR,10,5,11697,19,Yes
2647,25,Finance,1,2,10297,29,No
2648,31,Marketing,5,2,3206,43,No
2649,50,IT,28,1,14623,85,No
2650,35,HR,4,1,6130,85,No
2651,47,Marketing,29,4,4854,101,No
2652,55,Marketing,26,3,8578,28,No
2653,53,HR,17,4,8264,20,Yes
2654,40,IT,15,1,10477,81,No
2655,36,IT,4,5,4660,52,Yes
2656,54,HR,8,1,11084,111,No
2657,22,Marketing,33,3,13773,10,Yes
2658,55,IT,33,5,10548,9,Yes
2659,48,HR,30,4,7979,34,No
2660,59,HR,19,4,8046,25,Yes
2661,26,HR,16,1,11476,113,No
2662,29,Marketing,19,1,3718,43,Yes
2663,40,IT,27,4,11693,109,Yes
2664,21,Marketing,20,4,3257,3,Yes
2665,28,Finance,18,2,7905,73,Yes
2666,43,IT,2,3,5597,56,Yes
2667,23,Marketing,29,2,13114,38,Yes
2668,24,IT,4,2,11012,79,Yes
2669,45,Finance,5,4,12431,40,No
2670,58,Operations,2,3,14486,93,No
2671,35,HR,23,4,9798,66,No
2672,41,Marketing,0,2,6013,97,No
2673,55,Finance,14,2,8224,88,Yes
2674,34,Finance,17,4,7617,101,Yes
2675,56,IT,22,1,8064,105,No
2676,32,IT,28,1,3887,35,No
2677,37,HR,21,4,14646,3,Yes
2678,59,IT,23,5,10281,105,No
2679,29,Marketing,12,5,3744,73,Yes
2680,55,Marketing,32,1,10236,12,No
2681,33,Marketing,21,3,6436,69,Yes
2682,35,Operations,34,2,8163,6,No
2683,38,Marketing,16,3,4704,27,No
2684,53,IT,21,1,11402,58,No
2685,26,IT,4,4,7064,36,Yes
2686,47,Marketing,24,5,8226,14,No
2687,43,Finance,5,1,4956,29,No
2688,47,Finance,16,3,13718,103,Yes
2689,54,Finance,30,3,4702,73,Yes
2690,58,HR,16,1,7214,11,No
2691,34,Operations,32,2,11677,80,Yes
2692,56,Marketing,3,3,13348,111,Yes
2693,28,HR,13,2,5501,29,Yes
2694,55,Finance,12,2,14502,0,No
2695,39,Marketing,26,4,8127,35,Yes
2696,50,HR,23,1,7607,103,No
2697,34,IT,26,1,12258,87,Yes
2698,40,Finance,7,2,13007,101,No
2699,45,HR,20,4,13990,20,Yes
2700,44,IT,10,3,9537,105,Yes
2701,34,Finance,30,3,14821,31,No
2702,46,Operations,26,1,7056,62,No
2703,58,Finance,26,2,3197,81,No
2704,43,Operations,7,4,10631,12,No
2705,42,Operations,32,4,14563,36,No
2706,39,Operations,11,3,7963,43,No
2707,23,Marketing,34,3,10968,20,No
2708,39,Marketing,33,5,4315,17,No
2709,29,Operations,15,5,9296,103,Yes
2710,48,IT,1,2,13764,45,No
2711,40,Operations,11,5,11102,46,No
2712,27,HR,26,4,7862,25,No
2713,34,Operations,16,5,12373,4,Yes
2714,29,Marketing,19,1,6341,4,No
2715,39,Marketing,20,1,10747,30,Yes
2716,34,HR,29,3,11448,27,Yes
2717,58,HR,19,3,13940,112,Yes
2718,56,Finance,7,2,5562,76,Yes
2719,37,IT,17,1,4667,112,Yes
2720,50,IT,17,2,9314,74,Yes
2721,29,IT,17,2,9413,64,Yes
2722,53,Marketing,1,5,5648,87,Yes
2723,45,IT,11,3,8734,12,No
2724,34,Finance,31,2,11828,17,Yes
2725,31,Finance,7,2,14014,23,Yes
2726,55,IT,9,3,11199,28,No
2727,34,HR,10,3,4579,27,No
2728,50,Finance,13,1,10615,101,No
2729,24,HR,25,3,3134,44,No
2730,24,Marketing,29,5,7120,116,No
2731,48,Finance,3,1,5512,85,No
2732,28,HR,10,2,9105,83,No
2733,22,IT,23,5,13435,10,No
2734,42,Marketing,21,5,9847,50,No
2735,36,Operations,2,1,11048,58,Yes
2736,49,Operations,1,2,9545,83,No
2737,50,IT,11,1,13361,104,Yes
2738,32,Marketing,20,4,9032,12,No
2739,55,Marketing,4,4,4232,46,No
2740,31,Marketing,6,1,14564,87,Yes
2741,41,Marketing,3,2,12145,42,Yes
2742,41,Operations,21,2,12730,23,No
2743,25,HR,28,3,3907,47,Yes
2744,40,Marketing,8,5,12872,62,Yes
2745,57,HR,25,1,13101,16,Yes
2746,23,Marketing,11,5,8653,68,No
2747,53,Finance,0,5,8158,53,Yes
2748,29,Finance,7,4,8926,93,Yes
2749,29,Finance,32,4,7089,13,Yes
2750,24,Marketing,3,1,11810,14,No
2751,55,HR,13,1,10779,72,No
2752,37,Operations,28,2,8903,77,Yes
2753,54,IT,13,1,13980,9,Yes
2754,44,Operations,8,2,10090,21,Yes
2755,52,Marketing,8,2,13101,94,No
2756,21,Finance,25,1,5844,12,Yes
2757,28,Finance,16,2,7301,80,Yes
2758,43,HR,3,5,11888,64,Yes
2759,32,Marketing,2,2,14596,13,Yes
2760,32,Operations,28,5,7303,43,Yes
2761,35,Marketing,24,5,11596,38,Yes
2762,39,Marketing,20,5,13627,34,No
2763,46,Finance,11,3,12702,118,No
2764,49,Operations,0,3,10549,116,No
2765,42,IT,0,2,7962,64,Yes
2766,41,Finance,6,1,13510,26,No
2767,58,Operations,9,2,13676,119,No
2768,40,HR,14,3,3857,44,Yes
2769,49,Finance,10,4,14921,56,Yes
2770,24,HR,22,4,5392,21,Yes
2771,27,Finance,12,2,9771,33,Yes
2772,48,Marketing,26,3,10559,8,No
2773,48,Operations,16,5,7282,49,Yes
2774,24,HR,12,3,3019,53,No
2775,42,Finance,11,2,8457,57,Yes
2776,32,HR,28,3,5420,99,Yes
2777,23,Finance,20,4,14218,111,No
2778,42,Finance,19,5,10923,95,No
2779,22,IT,19,2,3066,61,No
2780,44,IT,30,2,6133,37,No
2781,54,IT,7,1,14749,83,No
2782,47,HR,23,5,3785,26,Yes
2783,21,Marketing,10,2,9765,63,Yes
2784,28,Finance,32,3,10735,2,No
2785,43,Operations,14,3,5132,10,Yes
2786,58,IT,3,3,12621,23,Yes
2787,26,HR,0,3,4418,28,Yes
2788,42,HR,31,2,6690,68,Yes
2789,45,HR,10,4,4547,96,No
2790,38,Operations,29,5,3358,7,Yes
2791,37,Operations,18,3,4562,18,No
2792,32,IT,33,2,7386,67,No
2793,26,Operations,6,2,5177,104,No
2794,46,IT,19,3,6810,98,No
2795,47,Operations,11,1,3478,93,No
2796,28,Operations,31,2,3647,68,No
2797,39,Operations,1,5,9675,47,Yes
2798,21,IT,21,5,3263,39,Yes
2799,49,Finance,23,1,10102,101,No
2800,55,IT,30,2,11003,66,No
2801,34,Finance,3,1,6742,15,No
2802,55,HR,23,2,9646,63,No
2803,40,HR,16,2,14148,7,No
2804,33,IT,18,1,12753,108,No
2805,58,Finance,33,4,8200,4,Yes
2806,28,Finance,32,3,12628,101,Yes
2807,40,Finance,5,3,5005,98,Yes
2808,53,HR,12,3,6140,71,Yes
2809,46,IT,8,1,12099,99,Yes
2810,59,Marketing,34,2,3129,24,No
2811,41,Finance,33,2,12129,52,Yes
2812,29,Finance,15,5,6718,48,No
2813,44,Marketing,17,2,3814,71,Yes
2814,57,IT,17,4,8849,20,Yes
2815,37,Finance,31,3,14573,50,No
2816,44,IT,6,4,8606,45,No
2817,41,Finance,22,3,3014,8,Yes
2818,59,Operations,22,1,13229,63,Yes
2819,59,Finance,17,4,8305,95,No
2820,33,Operations,6,2,6488,107,Yes
2821,31,IT,23,3,11898,76,No
2822,39,Finance,13,5,3702,22,Yes
2823,31,HR,4,4,7841,59,No
2824,33,HR,21,1,9575,58,No
2825,21,Marketing,21,5,7131,7,No
2826,39,HR,9,1,7842,63,Yes
2827,32,Operations,25,3,9160,98,No
2828,28,HR,14,4,9657,53,Yes
2829,28,HR,0,1,9492,91,Yes
2830,32,HR,13,5,8499,14,Yes
2831,53,Finance,30,5,5555,51,No
2832,46,Marketing,27,2,14178,92,Yes
2833,59,IT,33,1,6939,50,No
2834,48,Marketing,34,4,7951,3,No
2835,25,Operations,22,4,6338,33,Yes
2836,28,Finance,18,2,11708,100,No
2837,45,Finance,17,5,3797,23,No
2838,47,HR,14,1,11676,20,No
2839,43,HR,0,5,6674,1,Yes
2840,50,Operations,24,1,13903,6,No
2841,43,Finance,25,1,11634,55,No
2842,40,IT,34,1,9521,74,Yes
2843,38,Marketing,14,5,4653,75,No
2844,38,Finance,3,5,12205,67,No
2845,22,IT,14,5,12154,34,No
2846,24,IT,0,3,11764,103,Yes
2847,50,Marketing,21,5,9681,25,No
2848,53,IT,10,2,8999,17,No
2849,56,Operations,25,3,13022,63,Yes
2850,38,IT,26,1,3815,118,No
2851,57,Operations,12,4,14863,55,No
2852,39,IT,6,3,9967,100,No
2853,48,HR,7,3,13728,79,No
2854,40,IT,22,1,4210,54,Yes
2855,53,Operations,25,5,6134,11,Yes
2856,32,IT,26,5,8455,104,Yes
2857,35,IT,8,3,3554,103,No
2858,59,IT,12,5,5792,36,No
2859,22,Operations,6,3,8865,51,No
2860,49,IT,10,4,9218,18,No
2861,30,Marketing,9,4,9908,14,Yes
2862,22,Marketing,32,1,14957,85,Yes
2863,31,Operations,2,2,7302,83,No
2864,33,HR,28,2,10852,106,Yes
2865,30,Marketing,15,5,4264,51,Yes
2866,34,Finance,15,2,9819,76,Yes
2867,38,Marketing,6,4,12085,86,Yes
2868,29,Finance,14,1,13364,94,Yes
2869,59,Operations,5,4,5304,25,No
2870,48,HR,17,3,14355,44,No
2871,23,Finance,18,5,6958,95,Yes
2872,40,Finance,1,5,8536,20,Yes
2873,26,Marketing,2,2,12430,80,Yes
2874,47,Finance,24,3,4817,92,Yes
2875,22,Operations,27,2,3766,52,No
2876,49,Operations,27,2,13751,28,Yes
2877,58,Operations,31,2,3572,47,Yes
2878,23,Marketing,22,3,7463,85,Yes
2879,36,HR,1,2,8320,112,No
2880,50,Marketing,9,5,10748,18,Yes
2881,22,Operations,5,2,13524,53,Yes
2882,37,Marketing,7,3,13302,77,Yes
2883,32,Operations,14,3,3750,118,Yes
2884,55,IT,28,4,5811,102,Yes
2885,21,IT,27,2,7456,86,Yes
2886,35,Finance,21,3,10354,104,No
2887,46,HR,33,2,6554,1,No
2888,57,IT,19,1,5418,114,Yes
2889,41,Operations,32,5,8140,118,No
2890,51,Marketing,14,5,8036,31,Yes
2891,45,Marketing,6,2,5988,101,No
2892,43,Finance,23,5,3854,61,Yes
2893,44,Marketing,25,5,5850,96,Yes
2894,58,IT,9,1,6379,6,No
2895,48,Marketing,14,5,3193,111,No
2896,41,IT,23,5,12769,97,Yes
2897,38,IT,10,3,12672,67,Yes
2898,56,HR,20,5,11938,86,Yes
2899,55,Finance,14,2,7961,83,No
2900,29,Operations,14,5,14279,21,No
2901,58,IT,13,2,7740,109,No
2902,50,Finance,20,5,8632,28,Yes
2903,54,Operations,19,2,11341,106,No
2904,52,Marketing,32,5,10983,104,No
2905,23,Finance,2,2,10149,100,Yes
2906,23,Finance,22,5,8753,2,No
2907,48,Finance,22,1,7897,21,No
2908,35,Marketing,26,3,9969,83,Yes
2909,43,Marketing,34,3,8332,88,No
2910,31,Finance,24,3,9534,97,Yes
2911,52,HR,31,3,13520,105,No
2912,56,IT,21,1,11120,52,Yes
2913,53,Marketing,7,1,12867,92,Yes
2914,44,HR,17,5,8790,56,Yes
2915,59,Marketing,27,1,13778,9,Yes
2916,54,Finance,27,3,13581,102,No
2917,48,HR,10,4,3673,110,Yes
2918,57,Operations,11,5,6701,100,Yes
2919,27,IT,1,2,4360,39,Yes
2920,24,IT,3,3,14258,113,No
2921,57,Marketing,33,3,14338,19,Yes
2922,21,IT,22,3,14809,101,Yes
2923,21,Operations,12,1,6067,86,No
2924,40,HR,6,2,13354,10,No
2925,39,HR,31,5,4444,7,Yes
2926,49,Finance,22,3,13352,92,No
2927,30,HR,7,2,8487,35,Yes
2928,38,Marketing,33,4,8179,24,Yes
2929,48,Operations,28,1,6353,38,No
2930,55,Finance,22,3,9380,97,Yes
2931,51,Marketing,28,2,9781,110,No
2932,47,Marketing,4,2,9060,95,Yes
2933,31,Marketing,10,3,10212,61,Yes
2934,58,IT,13,2,8919,104,No
2935,25,Marketing,1,2,8860,86,Yes
2936,28,IT,34,5,4770,20,No
2937,54,HR,34,1,8910,18,Yes
2938,32,IT,27,5,12894,24,Yes
2939,58,Marketing,7,1,3194,86,No
2940,21,Operations,31,1,11766,82,Yes
2941,51,Operations,3,5,13821,4,No
2942,24,HR,6,3,8854,82,No
2943,25,Marketing,26,2,8914,98,No
2944,50,IT,16,4,7686,11,No
2945,44,Operations,9,5,7643,102,No
2946,23,Finance,3,5,11580,24,No
2947,31,Marketing,22,3,10874,4,No
2948,24,Marketing,13,2,4752,75,No
2949,46,Finance,4,5,3660,26,No
2950,47,Operations,1,4,8615,3,No
2951,47,Finance,23,2,5832,115,Yes
2952,26,HR,17,5,11488,82,No
2953,35,IT,26,5,8613,44,No
2954,50,IT,23,1,9970,46,Yes
2955,57,Operations,28,1,9870,87,No
2956,57,Finance,10,5,3330,105,No
2957,57,Marketing,17,3,9777,27,No
2958,55,Marketing,3,1,12476,96,No
2959,43,Marketing,32,5,12270,34,Yes
2960,26,HR,13,2,8401,113,Yes
2961,24,HR,31,4,9915,15,No
2962,38,Marketing,3,1,12066,11,No
2963,29,Operations,19,5,6866,79,No
2964,49,HR,20,1,9113,74,No
2965,33,HR,2,2,13877,42,Yes
2966,37,IT,24,3,13681,27,No
2967,52,IT,3,5,10426,86,No
2968,42,Operations,10,2,4585,117,Yes
2969,24,HR,15,4,14999,109,Yes
2970,25,HR,5,5,5940,80,Yes
2971,57,Finance,30,4,9289,18,No
2972,33,Operations,12,3,9405,74,No
2973,54,Operations,22,5,4502,67,Yes
2974,42,Finance,3,5,3745,73,No
2975,43,Finance,32,2,5612,54,No
2976,23,IT,28,1,4508,82,Yes
2977,54,Operations,18,5,4770,35,Yes
2978,52,Operations,19,3,14971,61,No
2979,41,Finance,31,5,4961,106,No
2980,41,Marketing,15,5,12787,38,Yes
2981,31,Marketing,4,5,10751,115,No
2982,59,IT,11,5,13725,40,No
2983,24,Marketing,20,3,6658,59,No
2984,21,Marketing,13,2,9977,85,No
2985,48,Marketing,21,1,9609,65,No
